# SIMULACION DE COLISIONES MULTIPLES
# tiempo  id  x  y  velX  velY  masa
#--------------------------------------------------
365.5  0  184.75  118.147  6.70243  9.81  37
365.5  1  264.235  -8.37242  -42.4264  -37.278  20
365.6  0  185.42  119.03  6.70243  8.829  37
365.6  1  259.993  -12.1983  -42.4264  38.259  20
365.7  0  186.09  119.815  6.70243  7.848  37
365.7  1  255.75  -8.47052  -42.4264  -37.278  20
365.8  0  186.761  120.501  6.70243  6.867  37
365.8  1  251.508  -12.2964  -42.4264  38.259  20
365.9  0  187.431  121.09  6.70243  5.886  37
365.9  1  247.265  -8.56862  -42.4264  -37.278  20
366  0  188.101  121.58  6.70243  4.905  37
366  1  243.022  -12.3945  -42.4264  38.259  20
366.1  0  188.771  121.973  6.70243  3.924  37
366.1  1  238.78  -8.66672  -42.4264  -37.278  20
366.2  0  189.442  122.267  6.70243  2.943  37
366.2  1  234.537  -12.4926  -42.4264  38.259  20
366.3  0  190.112  122.463  6.70243  1.962  37
366.3  1  230.294  -8.76482  -42.4264  -37.278  20
366.4  0  190.782  122.561  6.70243  0.981  37
366.4  1  226.052  -12.5907  -42.4264  38.259  20
366.5  0  191.452  122.561  6.70243  1.11022e-15  37
366.5  1  221.809  -8.86292  -42.4264  -37.278  20
366.6  0  192.123  122.463  6.70243  -0.981  37
366.6  1  217.566  -12.6888  -42.4264  38.259  20
366.7  0  192.793  122.267  6.70243  -1.962  37
366.7  1  213.324  -8.96102  -42.4264  -37.278  20
366.8  0  193.463  121.973  6.70243  -2.943  37
366.8  1  209.081  -12.7869  -42.4264  38.259  20
366.9  0  194.133  121.58  6.70243  -3.924  37
366.9  1  204.839  -9.05912  -42.4264  -37.278  20
367  0  194.803  121.09  6.70243  -4.905  37
367  1  200.596  -12.885  -42.4264  38.259  20
367.1  0  195.474  120.501  6.70243  -5.886  37
367.1  1  196.353  -9.15722  -42.4264  -37.278  20
367.2  0  196.144  119.815  6.70243  -6.867  37
367.2  1  192.111  -12.9831  -42.4264  38.259  20
367.3  0  196.814  119.03  6.70243  -7.848  37
367.3  1  187.868  -9.25532  -42.4264  -37.278  20
367.4  0  197.484  118.147  6.70243  -8.829  37
367.4  1  183.625  -13.0812  -42.4264  38.259  20
367.5  0  198.155  117.166  6.70243  -9.81  37
367.5  1  179.383  -9.35342  -42.4264  -37.278  20
367.6  0  198.825  116.087  6.70243  -10.791  37
367.6  1  175.14  -13.1793  -42.4264  38.259  20
367.7  0  199.495  114.91  6.70243  -11.772  37
367.7  1  170.897  -9.45152  -42.4264  -37.278  20
367.8  0  200.165  113.634  6.70243  -12.753  37
367.8  1  166.655  -13.2774  -42.4264  38.259  20
367.9  0  200.836  112.261  6.70243  -13.734  37
367.9  1  162.412  -9.54962  -42.4264  -37.278  20
368  0  201.506  110.789  6.70243  -14.715  37
368  1  158.169  -13.3755  -42.4264  38.259  20
368.1  0  202.176  109.22  6.70243  -15.696  37
368.1  1  153.927  -9.64772  -42.4264  -37.278  20
368.2  0  202.846  107.552  6.70243  -16.677  37
368.2  1  149.684  -13.4736  -42.4264  38.259  20
368.3  0  203.517  105.786  6.70243  -17.658  37
368.3  1  145.442  -9.74582  -42.4264  -37.278  20
368.4  0  204.187  103.922  6.70243  -18.639  37
368.4  1  141.199  -13.5717  -42.4264  38.259  20
368.5  0  204.857  101.96  6.70243  -19.62  37
368.5  1  136.956  -9.84392  -42.4264  -37.278  20
368.6  0  205.527  99.9004  6.70243  -20.601  37
368.6  1  132.714  -13.6698  -42.4264  38.259  20
368.7  0  206.198  97.7422  6.70243  -21.582  37
368.7  1  128.471  -9.94202  -42.4264  -37.278  20
368.8  0  206.868  95.4859  6.70243  -22.563  37
368.8  1  124.228  -13.7679  -42.4264  38.259  20
368.9  0  207.538  93.1315  6.70243  -23.544  37
368.9  1  119.986  -10.0401  -42.4264  -37.278  20
369  0  208.208  90.679  6.70243  -24.525  37
369  1  115.743  -13.866  -42.4264  38.259  20
369.1  0  208.879  88.1284  6.70243  -25.506  37
369.1  1  111.5  -10.1382  -42.4264  -37.278  20
369.2  0  209.549  85.4797  6.70243  -26.487  37
369.2  1  107.258  -13.9641  -42.4264  38.259  20
369.3  0  210.219  82.7329  6.70243  -27.468  37
369.3  1  103.015  -10.2363  -42.4264  -37.278  20
369.4  0  210.889  79.888  6.70243  -28.449  37
369.4  1  98.7725  -14.0622  -42.4264  38.259  20
369.5  0  211.56  76.945  6.70243  -29.43  37
369.5  1  94.5299  -10.3344  -42.4264  -37.278  20
369.6  0  212.23  73.9039  6.70243  -30.411  37
369.6  1  90.2872  -14.1603  -42.4264  38.259  20
369.7  0  212.9  70.7647  6.70243  -31.392  37
369.7  1  86.0446  -10.4325  -42.4264  -37.278  20
369.8  0  213.57  67.5274  6.70243  -32.373  37
369.8  1  81.8019  -14.2584  -42.4264  38.259  20
369.9  0  214.241  64.192  6.70243  -33.354  37
369.9  1  77.5593  -10.5306  -42.4264  -37.278  20
370  0  214.911  60.7585  6.70243  -34.335  37
370  1  73.3167  -14.3565  -42.4264  38.259  20
370.1  0  215.581  57.2269  6.70243  -35.316  37
370.1  1  69.074  -10.6287  -42.4264  -37.278  20
370.2  0  216.251  53.5972  6.70243  -36.297  37
370.2  1  64.8314  -14.4546  -42.4264  38.259  20
370.3  0  216.921  49.8694  6.70243  -37.278  37
370.3  1  60.5887  -10.7268  -42.4264  -37.278  20
370.4  0  217.592  46.0435  6.70243  -38.259  37
370.4  1  56.3461  -14.5527  -42.4264  38.259  20
370.5  0  218.262  42.1195  6.70243  -39.24  37
370.5  1  52.1035  -10.8249  -42.4264  -37.278  20
370.6  0  218.932  38.0974  6.70243  -40.221  37
370.6  1  47.8608  -14.6508  -42.4264  38.259  20
370.7  0  219.602  33.9772  6.70243  -41.202  37
370.7  1  43.6182  -10.923  -42.4264  -37.278  20
370.8  0  220.273  29.7589  6.70243  -42.183  37
370.8  1  39.3755  -14.7489  -42.4264  38.259  20
370.9  0  220.943  25.4425  6.70243  -43.164  37
370.9  1  35.1329  -11.0211  -42.4264  -37.278  20
371  0  221.613  21.028  6.70243  -44.145  37
371  1  30.8903  -14.847  -42.4264  38.259  20
371.1  0  222.283  16.5154  6.70243  -45.126  37
371.1  1  26.6476  -11.1192  -42.4264  -37.278  20
371.2  0  222.954  11.9047  6.70243  -46.107  37
371.2  1  22.405  -14.9451  -42.4264  38.259  20
371.3  0  223.624  7.19588  6.70243  -47.088  37
371.3  1  18.1623  -11.2173  -42.4264  -37.278  20
371.4  0  224.294  2.38898  6.70243  -48.069  37
371.4  1  13.9197  -15.0432  -42.4264  38.259  20
371.5  0  224.964  -2.51602  6.70243  49.05  37
371.5  1  9.67706  -11.3154  -42.4264  -37.278  20
371.6  0  225.635  2.29088  6.70243  48.069  37
371.6  1  5.43442  -15.1413  -42.4264  38.259  20
371.7  0  226.305  6.99968  6.70243  47.088  37
371.7  1  1.19178  -11.4135  -42.4264  -37.278  20
371.8  0  226.975  11.6104  6.70243  46.107  37
371.8  1  -3.05087  -15.2394  42.4264  38.259  20
371.9  0  227.645  16.123  6.70243  45.126  37
371.9  1  1.19178  -11.5116  42.4264  -37.278  20
372  0  228.316  20.5375  6.70243  44.145  37
372  1  5.43442  -15.3375  42.4264  38.259  20
372.1  0  228.986  24.8539  6.70243  43.164  37
372.1  1  9.67706  -11.6097  42.4264  -37.278  20
372.2  0  229.656  29.0722  6.70243  42.183  37
372.2  1  13.9197  -15.4356  42.4264  38.259  20
372.3  0  230.326  33.1924  6.70243  41.202  37
372.3  1  18.1623  -11.7078  42.4264  -37.278  20
372.4  0  230.997  37.2145  6.70243  40.221  37
372.4  1  22.405  -15.5337  42.4264  38.259  20
372.5  0  231.667  41.1385  6.70243  39.24  37
372.5  1  26.6476  -11.8059  42.4264  -37.278  20
372.6  0  232.337  44.9644  6.70243  38.259  37
372.6  1  30.8903  -15.6318  42.4264  38.259  20
372.7  0  233.007  48.6922  6.70243  37.278  37
372.7  1  35.1329  -11.904  42.4264  -37.278  20
372.8  0  233.678  52.3219  6.70243  36.297  37
372.8  1  39.3755  -15.7299  42.4264  38.259  20
372.9  0  234.348  55.8535  6.70243  35.316  37
372.9  1  43.6182  -12.0021  42.4264  -37.278  20
373  0  235.018  59.287  6.70243  34.335  37
373  1  47.8608  -15.828  42.4264  38.259  20
373.1  0  235.688  62.6224  6.70243  33.354  37
373.1  1  52.1035  -12.1002  42.4264  -37.278  20
373.2  0  236.359  65.8597  6.70243  32.373  37
373.2  1  56.3461  -15.9261  42.4264  38.259  20
373.3  0  237.029  68.9989  6.70243  31.392  37
373.3  1  60.5887  -12.1983  42.4264  -37.278  20
373.4  0  237.699  72.04  6.70243  30.411  37
373.4  1  64.8314  -16.0242  42.4264  38.259  20
373.5  0  238.369  74.983  6.70243  29.43  37
373.5  1  69.074  -12.2964  42.4264  -37.278  20
373.6  0  239.04  77.8279  6.70243  28.449  37
373.6  1  73.3167  -16.1223  42.4264  38.259  20
373.7  0  239.71  80.5747  6.70243  27.468  37
373.7  1  77.5593  -12.3945  42.4264  -37.278  20
373.8  0  240.38  83.2234  6.70243  26.487  37
373.8  1  81.8019  -16.2204  42.4264  38.259  20
373.9  0  241.05  85.774  6.70243  25.506  37
373.9  1  86.0446  -12.4926  42.4264  -37.278  20
374  0  241.72  88.2265  6.70243  24.525  37
374  1  90.2872  -16.3185  42.4264  38.259  20
374.1  0  242.391  90.5809  6.70243  23.544  37
374.1  1  94.5299  -12.5907  42.4264  -37.278  20
374.2  0  243.061  92.8372  6.70243  22.563  37
374.2  1  98.7725  -16.4166  42.4264  38.259  20
374.3  0  243.731  94.9954  6.70243  21.582  37
374.3  1  103.015  -12.6888  42.4264  -37.278  20
374.4  0  244.401  97.0555  6.70243  20.601  37
374.4  1  107.258  -16.5147  42.4264  38.259  20
374.5  0  245.072  99.0175  6.70243  19.62  37
374.5  1  111.5  -12.7869  42.4264  -37.278  20
374.6  0  245.742  100.881  6.70243  18.639  37
374.6  1  115.743  -16.6128  42.4264  38.259  20
374.7  0  246.412  102.647  6.70243  17.658  37
374.7  1  119.986  -12.885  42.4264  -37.278  20
374.8  0  247.082  104.315  6.70243  16.677  37
374.8  1  124.228  -16.7109  42.4264  38.259  20
374.9  0  247.753  105.884  6.70243  15.696  37
374.9  1  128.471  -12.9831  42.4264  -37.278  20
375  0  248.423  107.356  6.70243  14.715  37
375  1  132.714  -16.809  42.4264  38.259  20
375.1  0  249.093  108.729  6.70243  13.734  37
375.1  1  136.956  -13.0812  42.4264  -37.278  20
375.2  0  249.763  110.005  6.70243  12.753  37
375.2  1  141.199  -16.9071  42.4264  38.259  20
375.3  0  250.434  111.182  6.70243  11.772  37
375.3  1  145.442  -13.1793  42.4264  -37.278  20
375.4  0  251.104  112.261  6.70243  10.791  37
375.4  1  149.684  -17.0052  42.4264  38.259  20
375.5  0  251.774  113.242  6.70243  9.81  37
375.5  1  153.927  -13.2774  42.4264  -37.278  20
375.6  0  252.444  114.125  6.70243  8.829  37
375.6  1  158.169  -17.1033  42.4264  38.259  20
375.7  0  253.115  114.91  6.70243  7.848  37
375.7  1  162.412  -13.3755  42.4264  -37.278  20
375.8  0  253.785  115.596  6.70243  6.867  37
375.8  1  166.655  -17.2014  42.4264  38.259  20
375.9  0  254.455  116.185  6.70243  5.886  37
375.9  1  170.897  -13.4736  42.4264  -37.278  20
376  0  255.125  116.675  6.70243  4.905  37
376  1  175.14  -17.2995  42.4264  38.259  20
376.1  0  255.796  117.068  6.70243  3.924  37
376.1  1  179.383  -13.5717  42.4264  -37.278  20
376.2  0  256.466  117.362  6.70243  2.943  37
376.2  1  183.625  -17.3976  42.4264  38.259  20
376.3  0  257.136  117.558  6.70243  1.962  37
376.3  1  187.868  -13.6698  42.4264  -37.278  20
376.4  0  257.806  117.656  6.70243  0.981  37
376.4  1  192.111  -17.4957  42.4264  38.259  20
376.5  0  258.477  117.656  6.70243  1.11022e-15  37
376.5  1  196.353  -13.7679  42.4264  -37.278  20
376.6  0  259.147  117.558  6.70243  -0.981  37
376.6  1  200.596  -17.5938  42.4264  38.259  20
376.7  0  259.817  117.362  6.70243  -1.962  37
376.7  1  204.839  -13.866  42.4264  -37.278  20
376.8  0  260.487  117.068  6.70243  -2.943  37
376.8  1  209.081  -17.6919  42.4264  38.259  20
376.9  0  261.158  116.675  6.70243  -3.924  37
376.9  1  213.324  -13.9641  42.4264  -37.278  20
377  0  261.828  116.185  6.70243  -4.905  37
377  1  217.566  -17.79  42.4264  38.259  20
377.1  0  262.498  115.596  6.70243  -5.886  37
377.1  1  221.809  -14.0622  42.4264  -37.278  20
377.2  0  263.168  114.91  6.70243  -6.867  37
377.2  1  226.052  -17.8881  42.4264  38.259  20
377.3  0  263.838  114.125  6.70243  -7.848  37
377.3  1  230.294  -14.1603  42.4264  -37.278  20
377.4  0  264.509  113.242  6.70243  -8.829  37
377.4  1  234.537  -17.9862  42.4264  38.259  20
377.5  0  265.179  112.261  6.70243  -9.81  37
377.5  1  238.78  -14.2584  42.4264  -37.278  20
377.6  0  265.849  111.182  6.70243  -10.791  37
377.6  1  243.022  -18.0843  42.4264  38.259  20
377.7  0  266.519  110.005  6.70243  -11.772  37
377.7  1  247.265  -14.3565  42.4264  -37.278  20
377.8  0  267.19  108.729  6.70243  -12.753  37
377.8  1  251.508  -18.1824  42.4264  38.259  20
377.9  0  267.86  107.356  6.70243  -13.734  37
377.9  1  255.75  -14.4546  42.4264  -37.278  20
378  0  268.53  105.884  6.70243  -14.715  37
378  1  259.993  -18.2805  42.4264  38.259  20
378.1  0  269.2  104.315  6.70243  -15.696  37
378.1  1  264.235  -14.5527  42.4264  -37.278  20
378.2  0  269.871  102.647  6.70243  -16.677  37
378.2  1  268.478  -18.3786  42.4264  38.259  20
378.3  0  270.541  100.881  6.70243  -17.658  37
378.3  1  272.721  -14.6508  42.4264  -37.278  20
378.4  0  271.211  99.0175  6.70243  -18.639  37
378.4  1  276.963  -18.4767  42.4264  38.259  20
378.5  0  271.881  97.0555  6.70243  -19.62  37
378.5  1  281.206  -14.7489  42.4264  -37.278  20
378.6  0  272.552  94.9954  6.70243  -20.601  37
378.6  1  285.449  -18.5748  42.4264  38.259  20
378.7  0  273.222  92.8372  6.70243  -21.582  37
378.7  1  289.691  -14.847  42.4264  -37.278  20
378.8  0  273.892  90.5809  6.70243  -22.563  37
378.8  1  293.934  -18.6729  42.4264  38.259  20
378.9  0  274.562  88.2265  6.70243  -23.544  37
378.9  1  298.177  -14.9451  42.4264  -37.278  20
379  0  275.233  85.774  6.70243  -24.525  37
379  1  302.419  -18.771  42.4264  38.259  20
379.1  0  275.903  83.2234  6.70243  -25.506  37
379.1  1  306.662  -15.0432  42.4264  -37.278  20
379.2  0  276.573  80.5747  6.70243  -26.487  37
379.2  1  310.905  -18.8691  42.4264  38.259  20
379.3  0  277.243  77.8279  6.70243  -27.468  37
379.3  1  315.147  -15.1413  42.4264  -37.278  20
379.4  0  277.914  74.983  6.70243  -28.449  37
379.4  1  319.39  -18.9672  42.4264  38.259  20
379.5  0  278.584  72.04  6.70243  -29.43  37
379.5  1  323.632  -15.2394  42.4264  -37.278  20
379.6  0  279.254  68.9989  6.70243  -30.411  37
379.6  1  327.875  -19.0653  42.4264  38.259  20
379.7  0  279.924  65.8597  6.70243  -31.392  37
379.7  1  332.118  -15.3375  42.4264  -37.278  20
379.8  0  280.595  62.6224  6.70243  -32.373  37
379.8  1  336.36  -19.1634  42.4264  38.259  20
379.9  0  281.265  59.287  6.70243  -33.354  37
379.9  1  340.603  -15.4356  42.4264  -37.278  20
380  0  281.935  55.8535  6.70243  -34.335  37
380  1  344.846  -19.2615  42.4264  38.259  20
380.1  0  282.605  52.3219  6.70243  -35.316  37
380.1  1  349.088  -15.5337  42.4264  -37.278  20
380.2  0  283.276  48.6922  6.70243  -36.297  37
380.2  1  353.331  -19.3596  42.4264  38.259  20
380.3  0  283.946  44.9644  6.70243  -37.278  37
380.3  1  357.574  -15.6318  42.4264  -37.278  20
380.4  0  284.616  41.1385  6.70243  -38.259  37
380.4  1  361.816  -19.4577  42.4264  38.259  20
380.5  0  285.286  37.2145  6.70243  -39.24  37
380.5  1  366.059  -15.7299  42.4264  -37.278  20
380.6  0  285.956  33.1924  6.70243  -40.221  37
380.6  1  370.302  -19.5558  42.4264  38.259  20
380.7  0  286.627  29.0722  6.70243  -41.202  37
380.7  1  374.544  -15.828  42.4264  -37.278  20
380.8  0  287.297  24.8539  6.70243  -42.183  37
380.8  1  378.787  -19.6539  42.4264  38.259  20
380.9  0  287.967  20.5375  6.70243  -43.164  37
380.9  1  383.029  -15.9261  42.4264  -37.278  20
381  0  288.637  16.123  6.70243  -44.145  37
381  1  387.272  -19.752  42.4264  38.259  20
381.1  0  289.308  11.6104  6.70243  -45.126  37
381.1  1  391.515  -16.0242  42.4264  -37.278  20
381.2  0  289.978  6.99968  6.70243  -46.107  37
381.2  1  395.757  -19.8501  42.4264  38.259  20
381.3  0  290.648  2.29088  6.70243  -47.088  37
381.3  1  400  -16.1223  42.4264  -37.278  20
381.4  0  291.318  -2.51602  6.70243  48.069  37
381.4  1  404.243  -19.9482  42.4264  38.259  20
381.5  0  291.989  2.19278  6.70243  47.088  37
381.5  1  408.485  -16.2204  42.4264  -37.278  20
381.6  0  292.659  6.80348  6.70243  46.107  37
381.6  1  412.728  -20.0463  42.4264  38.259  20
381.7  0  293.329  11.3161  6.70243  45.126  37
381.7  1  416.971  -16.3185  42.4264  -37.278  20
381.8  0  293.999  15.7306  6.70243  44.145  37
381.8  1  421.213  -20.1444  42.4264  38.259  20
381.9  0  294.67  20.047  6.70243  43.164  37
381.9  1  425.456  -16.4166  42.4264  -37.278  20
382  0  295.34  24.2653  6.70243  42.183  37
382  1  429.698  -20.2425  42.4264  38.259  20
382.1  0  296.01  28.3855  6.70243  41.202  37
382.1  1  433.941  -16.5147  42.4264  -37.278  20
382.2  0  296.68  32.4076  6.70243  40.221  37
382.2  1  438.184  -20.3406  42.4264  38.259  20
382.3  0  297.351  36.3316  6.70243  39.24  37
382.3  1  442.426  -16.6128  42.4264  -37.278  20
382.4  0  298.021  40.1575  6.70243  38.259  37
382.4  1  446.669  -20.4387  42.4264  38.259  20
382.5  0  298.691  43.8853  6.70243  37.278  37
382.5  1  450.912  -16.7109  42.4264  -37.278  20
382.6  0  299.361  47.515  6.70243  36.297  37
382.6  1  455.154  -20.5368  42.4264  38.259  20
382.7  0  300.032  51.0466  6.70243  35.316  37
382.7  1  459.397  -16.809  42.4264  -37.278  20
382.8  0  300.702  54.4801  6.70243  34.335  37
382.8  1  463.64  -20.6349  42.4264  38.259  20
382.9  0  301.372  57.8155  6.70243  33.354  37
382.9  1  467.882  -16.9071  42.4264  -37.278  20
383  0  302.042  61.0528  6.70243  32.373  37
383  1  472.125  -20.733  42.4264  38.259  20
383.1  0  302.713  64.192  6.70243  31.392  37
383.1  1  476.368  -17.0052  42.4264  -37.278  20
383.2  0  303.383  67.2331  6.70243  30.411  37
383.2  1  480.61  -20.8311  42.4264  38.259  20
383.3  0  304.053  70.1761  6.70243  29.43  37
383.3  1  484.853  -17.1033  42.4264  -37.278  20
383.4  0  304.723  73.021  6.70243  28.449  37
383.4  1  489.095  -20.9292  42.4264  38.259  20
383.5  0  305.394  75.7678  6.70243  27.468  37
383.5  1  493.338  -17.2014  42.4264  -37.278  20
383.6  0  306.064  78.4165  6.70243  26.487  37
383.6  1  497.581  -21.0273  42.4264  38.259  20
383.7  0  306.734  80.9671  6.70243  25.506  37
383.7  1  501.823  -17.2995  42.4264  -37.278  20
383.8  0  307.404  83.4196  6.70243  24.525  37
383.8  1  506.066  -21.1254  42.4264  38.259  20
383.9  0  308.074  85.774  6.70243  23.544  37
383.9  1  510.309  -17.3976  42.4264  -37.278  20
384  0  308.745  88.0303  6.70243  22.563  37
384  1  514.551  -21.2235  42.4264  38.259  20
384.1  0  309.415  90.1885  6.70243  21.582  37
384.1  1  518.794  -17.4957  42.4264  -37.278  20
384.2  0  310.085  92.2486  6.70243  20.601  37
384.2  1  523.037  -21.3216  42.4264  38.259  20
384.3  0  310.755  94.2106  6.70243  19.62  37
384.3  1  527.279  -17.5938  42.4264  -37.278  20
384.4  0  311.426  96.0745  6.70243  18.639  37
384.4  1  531.522  -21.4197  42.4264  38.259  20
384.5  0  312.096  97.8403  6.70243  17.658  37
384.5  1  535.765  -17.6919  42.4264  -37.278  20
384.6  0  312.766  99.508  6.70243  16.677  37
384.6  1  540.007  -21.5178  42.4264  38.259  20
384.7  0  313.436  101.078  6.70243  15.696  37
384.7  1  544.25  -17.79  42.4264  -37.278  20
384.8  0  314.107  102.549  6.70243  14.715  37
384.8  1  548.492  -21.6159  42.4264  38.259  20
384.9  0  314.777  103.922  6.70243  13.734  37
384.9  1  552.735  -17.8881  42.4264  -37.278  20
385  0  315.447  105.198  6.70243  12.753  37
385  1  556.978  -21.714  42.4264  38.259  20
385.1  0  316.117  106.375  6.70243  11.772  37
385.1  1  561.22  -17.9862  42.4264  -37.278  20
385.2  0  316.788  107.454  6.70243  10.791  37
385.2  1  565.463  -21.8121  42.4264  38.259  20
385.3  0  317.458  108.435  6.70243  9.81  37
385.3  1  569.706  -18.0843  42.4264  -37.278  20
385.4  0  318.128  109.318  6.70243  8.829  37
385.4  1  573.948  -21.9102  42.4264  38.259  20
385.5  0  318.798  110.103  6.70243  7.848  37
385.5  1  578.191  -18.1824  42.4264  -37.278  20
385.6  0  319.469  110.789  6.70243  6.867  37
385.6  1  582.434  -22.0083  42.4264  38.259  20
385.7  0  320.139  111.378  6.70243  5.886  37
385.7  1  586.676  -18.2805  42.4264  -37.278  20
385.8  0  320.809  111.869  6.70243  4.905  37
385.8  1  590.919  -22.1064  42.4264  38.259  20
385.9  0  321.479  112.261  6.70243  3.924  37
